""
NÚMERO DE DENUNCIAS DE DELITOS DE MAYOR INCIDENCIA -ROBO A UNIDADES ECONÓMICAS- SEGÚN CANTÓN DE OCURRENCIA POR AÑO Y MES (2014 - 2026);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVINCIA DE OCURRENCIA;CÓDIGO CANTÓN_DPA;CANTÓN DE OCURRENCIA;ENE-14;FEB-14;MAR-14;ABR-14;MAY-14;JUN-14;JUL-14;AGO-14;SEP-14;OCT-14;NOV-14;DIC-14;ENE-15;FEB-15;MAR-15;ABR-15;MAY-15;JUN-15;JUL-15;AGO-15;SEP-15;OCT-15;NOV-15;DIC-15;ENE-16;FEB-16;MAR-16;ABR-16;MAY-16;JUN-16;JUL-16;AGO-16;SEP-16;OCT-16;NOV-16;DIC-16;ENE-17;FEB-17;MAR-17;ABR-17;MAY-17;JUN-17;JUL-17;AGO-17;SEP-17;OCT-17;NOV-17;DIC-17;ENE-18;FEB-18;MAR-18;ABR-18;MAY-18;JUN-18;JUL-18;AGO-18;SEP-18;OCT-18;NOV-18;DIC-18;ENE-19;FEB-19;MAR-19;ABR-19;MAY-19;JUN-19;JUL-19;AGO-19;SEP-19;OCT-19;NOV-19;DIC-19;ENE-20;FEB-20;MAR-20;ABR-20;MAY-20;JUN-20;JUL-20;AGO-20;SEP-20;OCT-20;NOV-20;DIC-20;ENE-21;FEB-21;MAR-21;ABR-21;MAY-21;JUN-21;JUL-21;AGO-21;SEP-21;OCT-21;NOV-21;DIC-21;ENE-22;FEB-22;MAR-22;ABR-22;MAY-22;JUN-22;JUL-22;AGO-22;SEP-22;OCT-22;NOV-22;DIC-22;ENE-23;FEB-23;MAR-23;ABR-23;MAY-23;JUN-23;JUL-23;AGO-23;SEP-23;OCT-23;NOV-23;DIC-23;ENE-24;FEB-24;MAR-24;ABR-24;MAY-24;JUN-24;JUL-24;AGO-24;SEP-24;OCT-24;NOV-24;DIC-24;ENE-25;FEB-25;MAR-25;ABR-25;MAY-25;JUN-25;JUL-25;AGO-25;SEP-25;OCT-25;NOV-25;DIC-25;ENE-26;FEB-26
COTOPAXI;0502;LA MANA;5;4;1;2;1;2;1;0;1;2;2;0;4;4;2;1;3;1;0;0;4;1;1;4;0;3;4;1;2;5;3;1;1;1;1;2;0;0;0;2;2;0;2;0;2;0;0;2;3;0;2;2;0;0;0;1;0;2;1;0;2;1;0;2;3;1;2;1;0;3;1;1;2;0;0;0;0;0;0;0;1;0;0;0;1;1;1;2;0;0;1;0;2;1;1;4;1;4;1;0;0;0;1;1;2;1;0;0;1;2;5;2;0;0;2;0;0;1;0;0;1;1;0;1;1;0;0;0;1;0;1;2;0;1;1;1;0;0;1;0;0;1;1;0;1;0
COTOPAXI;0503;PANGUA;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COTOPAXI;0504;PUJILI;2;1;5;2;0;0;0;0;2;2;1;3;0;0;0;1;0;0;1;0;0;0;0;4;2;1;0;0;2;1;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;4;0;0;0;0;0;2;1;1;0;1;1;0;0;1;0;0;2;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;2;0;0;0;0;1;0;0;1;1;0;0
COTOPAXI;0505;SALCEDO;1;2;0;3;3;3;0;1;4;2;1;0;3;1;1;1;1;1;1;0;0;2;1;3;4;2;1;0;2;3;5;2;2;1;0;0;5;0;3;0;0;0;1;1;3;1;1;0;2;3;2;0;2;3;1;1;3;2;1;2;1;2;3;0;0;1;1;0;6;3;1;2;1;4;0;0;0;0;0;0;1;2;0;1;1;1;0;0;0;0;0;2;1;1;0;0;0;1;3;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;2;0;0;2;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0
COTOPAXI;0506;SAQUISILI;0;0;0;1;1;0;0;0;3;0;3;1;3;0;1;0;0;0;2;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0
COTOPAXI;0507;SIGCHOS;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHIMBORAZO;0601;RIOBAMBA;19;13;18;15;13;10;16;7;12;6;6;10;8;12;7;3;11;5;8;10;11;20;21;14;10;11;9;5;7;6;9;4;10;8;7;1;10;10;9;8;16;7;6;14;8;4;12;3;8;7;4;2;5;4;8;17;10;6;11;9;11;15;4;3;9;1;9;7;10;8;11;5;10;6;2;4;1;4;3;2;5;2;7;10;14;7;9;14;7;10;10;5;7;12;6;11;5;5;7;6;4;5;10;12;8;8;7;2;4;7;9;1;3;7;11;2;5;6;5;3;3;3;3;3;3;4;3;0;5;12;6;1;6;2;3;5;3;4;1;1;4;4;3;5;4;4
CHIMBORAZO;0602;ALAUSI;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;2;1;0;1;0;1;0;0;0;3;1;1;3;0;1;0;1;1;0;1;0;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
CHIMBORAZO;0603;COLTA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;2;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
CHIMBORAZO;0604;CHAMBO;1;0;0;0;0;0;0;1;0;0;0;0;2;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHIMBORAZO;0605;CHUNCHI;0;0;1;0;0;0;2;0;1;1;1;0;1;0;2;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHIMBORAZO;0606;GUAMOTE;0;1;0;0;1;1;0;2;0;1;0;0;0;2;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
CHIMBORAZO;0607;GUANO;0;0;0;0;0;1;0;0;1;0;0;3;0;0;0;0;1;1;0;0;0;3;0;1;2;1;0;0;0;0;0;0;1;4;3;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;3;0;0;1;1;0;1;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;1;0;0
CHIMBORAZO;0608;PALLATANGA;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0
CHIMBORAZO;0609;PENIPE;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHIMBORAZO;0610;CUMANDA;0;0;1;1;0;2;0;1;1;2;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;2;1;0;0;0;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;1;0;2;2;1;3;3;1;1;1;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
EL ORO;0701;MACHALA;14;14;6;16;12;12;25;9;15;8;11;14;17;12;24;22;14;13;21;17;14;17;18;16;10;12;13;13;13;8;16;12;14;15;13;10;8;9;20;18;12;18;26;24;14;22;23;14;9;9;19;12;13;11;11;13;22;11;16;22;13;14;27;12;17;16;20;15;16;12;20;18;10;16;13;9;14;12;8;13;11;5;9;10;8;9;11;4;5;14;7;8;6;8;8;10;23;15;11;13;18;21;13;8;8;14;21;19;30;22;40;21;20;25;28;22;22;24;33;12;17;17;17;16;14;9;11;18;14;11;12;12;10;10;10;4;12;9;8;2;10;5;10;4;6;12
EL ORO;0702;ARENILLAS;3;1;1;1;2;1;2;2;0;0;2;1;2;2;0;2;0;3;0;2;4;1;1;1;0;1;1;1;0;1;2;3;1;1;2;1;0;3;3;2;1;2;1;2;1;4;3;1;5;1;1;2;0;0;3;2;0;1;2;3;2;1;3;1;1;2;2;2;2;3;4;0;0;0;1;2;0;3;1;0;0;0;2;1;0;0;0;0;1;1;0;2;1;2;0;4;3;1;1;1;1;3;0;0;0;3;0;2;1;0;2;1;4;5;2;0;2;1;0;1;3;0;1;0;0;0;1;2;3;0;2;0;0;1;2;2;1;1;0;0;1;0;1;1;0;1
EL ORO;0703;ATAHUALPA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EL ORO;0704;BALSAS;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
EL ORO;0705;CHILLA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EL ORO;0706;EL GUABO;1;1;2;1;6;0;0;0;1;3;4;2;1;2;2;2;1;3;2;4;1;4;1;1;0;3;2;4;3;1;2;4;2;0;5;3;5;1;1;2;0;1;1;1;0;3;2;1;3;4;0;2;2;1;2;2;2;2;2;1;3;3;1;1;1;0;0;3;0;1;0;2;3;3;0;2;2;0;3;0;0;2;4;2;1;2;3;1;0;0;1;1;1;1;4;1;2;0;1;3;1;2;1;3;0;4;2;3;2;3;2;2;2;0;0;0;0;3;0;1;1;1;2;2;2;1;3;1;2;2;1;2;0;0;2;0;1;1;0;2;2;2;1;0;0;0
EL ORO;0707;HUAQUILLAS;5;5;4;7;1;6;2;5;4;1;3;3;4;1;5;6;5;3;4;6;3;6;2;3;4;4;6;4;3;1;1;5;5;4;4;3;5;4;9;5;0;4;2;1;2;4;1;0;5;3;10;5;4;10;6;3;3;7;3;6;2;3;0;2;3;2;4;1;3;4;5;1;1;4;2;2;0;1;5;2;0;1;1;0;2;0;0;2;1;0;1;1;0;1;1;3;1;1;0;2;3;0;0;2;5;1;2;2;5;4;4;1;3;4;3;4;3;2;1;2;3;2;2;3;3;0;4;2;1;3;1;1;1;1;1;2;0;1;0;0;0;1;1;0;1;0
EL ORO;0708;MARCABELI;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
EL ORO;0709;PASAJE;5;4;9;6;2;4;2;1;7;4;1;5;2;1;5;1;1;9;6;9;4;6;5;4;3;2;5;4;3;6;7;6;5;2;5;0;3;3;8;0;6;4;4;6;4;11;6;4;3;5;7;3;6;4;2;6;4;3;3;2;6;2;7;7;4;2;0;0;7;2;2;4;7;4;2;1;3;3;0;4;1;4;4;0;1;1;0;3;3;0;2;3;6;2;2;4;2;2;1;5;12;4;5;1;3;0;0;3;2;2;2;3;9;0;1;1;3;1;2;4;4;1;2;4;4;2;0;1;0;1;1;0;1;0;1;1;2;5;4;1;3;1;7;2;3;0
EL ORO;0710;PIÑAS;0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;2;2;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;2;2;0;0;0;0;2;0;0;1;1;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0;1;0;1;1;1;2;0;0;1;1;0
EL ORO;0711;PORTOVELO;2;1;0;2;0;1;0;1;2;0;1;1;0;0;1;1;0;1;2;0;1;0;2;2;1;0;1;0;1;0;1;0;1;1;3;0;0;1;0;0;0;1;1;0;2;3;0;0;1;1;1;1;0;1;1;1;4;1;0;0;1;0;0;0;1;1;1;2;1;0;1;3;0;0;1;0;1;0;1;0;3;0;1;0;2;1;1;2;0;0;0;0;1;1;1;2;0;0;1;1;2;2;1;0;0;0;2;2;3;2;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;1
EL ORO;0712;SANTA ROSA;5;5;3;3;2;3;4;2;3;4;0;4;5;1;5;2;2;7;5;4;3;3;9;2;4;5;5;2;2;0;5;3;3;3;4;3;3;0;1;2;2;1;1;4;1;4;2;3;4;0;1;6;4;5;5;3;3;2;4;1;3;2;4;2;5;3;2;0;1;0;2;3;5;1;2;1;0;1;3;1;0;1;2;0;3;1;3;2;4;2;6;2;3;2;3;3;1;9;1;2;1;3;1;3;0;1;3;4;1;0;3;6;4;6;3;5;1;3;1;3;2;0;2;8;1;1;1;3;1;2;5;3;1;1;1;1;0;3;0;0;3;1;1;4;0;0
EL ORO;0713;ZARUMA;1;1;3;1;1;3;2;1;1;0;0;2;0;2;0;2;0;1;0;0;0;0;0;1;0;1;1;1;0;1;2;0;1;2;0;1;1;1;0;0;2;2;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;2;0;0;2;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;2;0;0;1;0;1;0;1;0;2;0;3;4;0;0;0;0;1;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1
EL ORO;0714;LAS LAJAS;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESMERALDAS;0801;ESMERALDAS;14;7;10;10;10;6;6;5;2;6;12;5;13;8;9;12;10;10;11;10;16;9;12;7;8;16;5;6;12;7;8;7;3;7;4;11;3;3;6;3;6;2;3;5;2;5;7;8;2;6;11;6;5;11;6;6;3;8;6;4;11;10;7;3;8;5;3;3;10;12;9;4;7;4;2;3;3;7;4;5;1;4;6;3;4;3;7;5;4;3;3;5;3;9;11;14;12;9;13;7;6;8;9;15;13;5;4;8;13;12;8;6;8;11;2;4;3;3;6;6;6;5;2;3;5;4;4;2;3;4;6;6;7;3;3;1;7;3;0;4;1;11;4;7;2;5
ESMERALDAS;0802;ELOY ALFARO;0;0;0;0;0;0;0;2;0;3;1;0;0;2;0;0;0;0;1;0;1;0;0;2;1;0;0;0;0;0;0;0;1;0;2;0;1;2;0;1;2;0;0;0;1;0;2;1;1;1;0;0;2;1;1;2;0;1;2;0;0;0;0;0;2;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;1;2;0;2;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1
ESMERALDAS;0803;MUISNE;0;0;0;0;0;0;2;1;0;0;0;1;1;1;3;2;1;0;0;0;0;1;0;0;0;0;1;1;1;1;0;0;1;0;0;1;1;0;2;0;0;2;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;0;1;0;1;2;2;0;3;0;1;0;0;2;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;1;2;0;1;0;0;2;1;1;1;0;1;1;3;1;0;2;2;0;2;1;2;0;0;0;0;0;0;2;0;0;1;2;1;0;1;1;2;0;0;0;3;1;0;1;0;1
ESMERALDAS;0804;QUININDE;5;4;5;1;1;1;4;2;1;4;4;4;1;0;2;0;2;7;3;3;2;4;5;4;3;1;2;4;2;2;1;0;3;4;3;4;5;7;0;2;0;1;5;1;2;3;0;1;0;0;2;4;1;0;3;1;2;2;1;1;2;2;1;2;1;0;1;1;4;1;2;3;2;4;3;0;1;0;2;2;2;0;1;6;1;5;0;2;1;2;1;1;1;4;0;1;1;3;4;1;2;0;0;4;1;0;1;1;0;3;2;2;2;7;5;2;3;2;1;1;4;3;1;1;0;1;0;1;2;4;3;1;0;0;1;1;1;2;2;2;1;0;2;1;1;1
ESMERALDAS;0805;SAN LORENZO;3;2;1;1;0;0;1;0;2;1;0;1;0;1;2;0;0;1;0;1;1;1;1;2;1;1;0;2;1;0;1;0;1;0;1;2;1;2;1;1;0;0;1;1;1;1;0;0;2;1;1;0;0;1;1;1;0;0;1;0;0;3;0;2;0;1;0;2;3;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;3;1;0;0;0;1;0;1;0;0;0;1;1;1;1;0;3;1;1;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;1;2;0;1;1;2;1;0;2;0;1;2;2;0;1;0;1;0;1;0;0;1;0;0;0
ESMERALDAS;0806;ATACAMES;2;5;3;3;1;1;1;5;1;1;1;1;1;3;3;5;2;4;2;3;5;4;0;2;2;2;2;1;6;5;8;2;1;1;1;5;3;6;3;2;5;4;3;1;2;2;5;0;1;2;4;2;4;3;0;0;2;1;2;0;1;0;2;2;1;1;2;2;2;1;1;1;2;1;0;2;1;1;1;2;1;1;0;1;2;1;1;0;0;0;0;1;3;1;2;3;3;3;1;2;1;2;1;1;1;5;0;2;3;1;0;3;5;3;1;1;0;0;0;2;1;3;3;2;2;0;2;1;1;2;1;1;0;1;1;1;3;0;0;2;0;0;1;1;1;4
ESMERALDAS;0807;RIOVERDE;0;0;1;0;0;0;1;0;0;3;0;0;0;1;1;1;0;0;1;0;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;1;1;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GUAYAS;0901;GUAYAQUIL;89;79;83;62;63;80;83;90;75;76;86;80;90;88;88;107;83;110;92;129;101;70;71;92;74;77;65;64;84;72;65;50;68;68;64;73;61;69;66;67;72;60;61;55;62;55;42;52;41;40;55;67;55;45;68;50;37;50;61;50;46;56;74;49;64;83;72;56;74;125;73;65;59;53;39;40;40;55;62;50;41;55;59;68;62;56;45;65;56;42;48;54;34;44;58;91;63;55;61;45;44;56;52;43;53;43;48;52;140;135;142;120;114;104;104;95;121;119;155;155;106;117;101;106;83;67;85;92;67;89;71;95;69;62;79;74;63;46;62;47;45;67;54;49;80;65
GUAYAS;0902;ALFREDO BAQUERIZO MORENO (JUJAN);0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1
GUAYAS;0903;BALAO;0;2;1;0;1;2;1;0;1;0;1;2;3;0;0;0;3;0;1;0;1;3;2;0;2;1;3;4;2;1;1;3;0;0;1;1;3;1;5;1;0;1;0;0;1;1;1;1;1;0;0;1;0;0;1;0;2;0;0;0;0;3;2;1;1;0;3;1;2;1;1;0;1;0;0;0;1;0;1;1;0;0;1;1;1;2;2;0;0;2;0;0;0;1;0;1;1;2;0;2;0;1;2;2;1;0;1;2;2;2;1;1;0;1;1;1;0;0;1;1;0;2;2;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;2;0;1;1;0;0;0
